Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000173436,MICOS10,0.7743010168719398,2.8771782808545696,1.0,0.05564077217620525,-2.8771782808545696,1.0
ENSG00000235185,AL031727.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000158747,NBL1,0.04151264193019724,-0.3147471886062574,1.0,0.0,0.3147471886062574,1.0
ENSG00000158748,HTR6,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000162542,TMCO4,0.03970774445497127,-2.377482943954219,0.4181744462274357,0.16692231652861575,2.377482943954219,0.4181744462274357
ENSG00000169914,OTUD3,0.021658769702711602,-2.2254798505091693,0.7388657033496195,0.05564077217620525,2.2254798505091693,0.7388657033496195
ENSG00000187980,PLA2G2C,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000225986,UBXN10-AS1,0.010829384851355801,-2.1688963221428024,1.0,0.0,2.1688963221428024,1.0
ENSG00000162543,UBXN10,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000226664,AL020998.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000162545,CAMK2N1,0.03700039824213232,-0.4770186175051343,1.0,0.0,0.4770186175051343,1.0
ENSG00000090432,MUL1,0.08122038638516851,-1.6834694949725604,0.47517515301820273,0.222563088704821,1.6834694949725604,0.47517515301820273
ENSG00000158828,PINK1,0.12092813084013979,-0.7925204432330633,0.7941977833071499,0.16692231652861575,0.7925204432330633,0.7941977833071499
ENSG00000117242,PINK1-AS,0.0036097949504519337,-3.5474079453965324,1.0,0.0,3.5474079453965324,1.0
ENSG00000244038,DDOST,0.6136651415768287,0.542174947728177,1.0,0.3894854052334368,-0.542174947728177,1.0
ENSG00000127483,HP1BP3,0.6199822827401196,-1.4874654049402496,0.3414740663610805,1.780504709638568,1.4874654049402496,0.3414740663611582
ENSG00000075151,EIF4G3,0.05143957804394005,-1.0113550451563218,1.0,0.05564077217620525,1.0113550451563218,1.0
ENSG00000117298,ECE1,0.12814772074104364,-1.7094647035055046,0.38651946940565607,0.3894854052334368,1.7094647035055046,0.38651946940565607
ENSG00000231105,AL031728.1,0.009024487376129835,-3.4099044216465972,0.4658763779850854,0.05564077217620525,3.4099044216465972,0.4658763779850854
ENSG00000142794,NBPF3,0.030683257078841435,-0.7400530233389278,1.0,0.0,0.7400530233389278,1.0
ENSG00000090686,USP48,0.16063587529511106,-1.9704827637407938,0.31215720999257796,0.6120484939382578,1.9704827637407938,0.31215720999257796
ENSG00000187942,LDLRAD2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000142798,HSPG2,0.00812203863851685,-2.5474079453965324,1.0,0.0,2.5474079453965324,1.0
ENSG00000228397,LINC01635,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000218510,LINC00339,0.08573263007323342,0.715626460437262,1.0,0.0,-0.715626460437262,1.0
ENSG00000070831,CDC42,1.0802311389227413,-0.22788634821626463,0.7992693175046476,1.2797377600527209,0.22788634821626463,0.7992693175046476
ENSG00000285752,CDC42-AS1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000184677,ZBTB40,0.056854270469617954,-2.1912641351712563,0.36828775929726354,0.222563088704821,2.1912641351712563,0.36828775929726354
ENSG00000227868,TEX46,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000004487,KDM1A,0.1678554651960149,-1.4923665818385699,0.4149152656728732,0.445126177409642,1.4923665818385699,0.4149152656728732
ENSG00000169641,LUZP1,0.043317539405423204,-1.2546261961686862,0.9059763190700613,0.05564077217620525,1.2546261961686862,0.9059763190700613
ENSG00000261326,LINC01355,0.0036097949504519337,-4.547407945396532,0.3573223646576526,0.05564077217620525,4.547407945396532,0.3573223646576526
ENSG00000125944,HNRNPR,0.4782978309348812,-0.6241229115373448,0.649389438695216,0.7233300382906682,0.6241229115373448,0.649389438695216
ENSG00000125945,ZNF436,0.012634282326581769,-1.9624454446753763,1.0,0.0,1.9624454446753763,1.0
ENSG00000249087,ZNF436-AS1,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000271420,AL109936.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000204219,TCEA3,0.2057583121757602,-0.030132252186950037,1.0,0.16692231652861575,0.030132252186950037,1.0
ENSG00000088280,ASAP3,0.0045122436880649175,-3.284373539562738,1.0,0.0,3.284373539562738,1.0
ENSG00000007968,E2F2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000235052,AL021154.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000117318,ID3,0.23192932556653675,0.14189121513935987,1.0,0.16692231652861575,-0.14189121513935987,1.0
ENSG00000285802,AL450043.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000197880,MDS2,0.1308550669538826,-0.2644739821250326,1.0,0.1112815443524105,0.2644739821250326,1.0
ENSG00000142676,RPL11,39.69962241633275,3.4470930741989787,0.9211916598318532,3.7835725079819573,-3.4470930741989787,0.9211916598318532
ENSG00000236810,ELOA-AS1,0.030683257078841435,-0.7400530233389278,1.0,0.0,0.7400530233389278,1.0
ENSG00000011007,ELOA,0.06948855279619973,-0.5839338214216458,1.0,0.05564077217620525,0.5839338214216458,1.0
ENSG00000057757,PITHD1,0.2671248263334431,0.7600205797957158,1.0,0.1112815443524105,-0.7600205797957158,1.0
ENSG00000011009,LYPLA2,0.28607624982331575,0.12161882011309855,1.0,0.222563088704821,-0.12161882011309855,1.0
ENSG00000117308,GALE,0.030683257078841435,-0.7400530233389278,1.0,0.0,0.7400530233389278,1.0
ENSG00000117305,HMGCL,0.0821228351227815,-1.9307365849480371,0.4013820081764994,0.2782038608810263,1.9307365849480371,0.4013820081764994
ENSG00000179163,FUCA1,0.04241509066781022,-0.28437353956273803,1.0,0.0,0.28437353956273803,1.0
ENSG00000188822,CNR2,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000189266,PNRC2,0.4187362142524243,0.18439594365389533,1.0,0.3338446330572315,-0.18439594365389533,1.0
ENSG00000188529,SRSF10,0.5089810880137227,-2.0491570778687067,0.2811172035671995,2.1699901148720047,2.0491570778687067,0.2811172035671995
ENSG00000185436,IFNLR1,0.015341628539420718,-1.699411038841582,1.0,0.0,1.699411038841582,1.0
ENSG00000001460,STPG1,0.0162440772770337,-2.6214085268403085,0.6595789423616646,0.05564077217620525,2.6214085268403085,0.6595789423616646
ENSG00000001461,NIPAL3,0.20846565838859918,-1.5963175458774779,0.39665888764994967,0.6120484939382578,1.5963175458774779,0.39665888764994967
ENSG00000286061,RCAN3AS,0.00812203863851685,-2.5474079453965324,1.0,0.0,2.5474079453965324,1.0
ENSG00000117602,RCAN3,0.6930806304867713,-1.037383754485536,0.46346480769015924,1.4466600765813364,1.037383754485536,0.46346480769015924
ENSG00000264443,NCMAP-DT,0.03429305202929337,-0.5839338214216463,1.0,0.0,0.5839338214216463,1.0
ENSG00000133226,SRRM1,0.6813487968978025,-0.3070936160628216,0.7658626878645964,0.8346115826430788,0.3070936160628216,0.7658626878645964
ENSG00000169504,CLIC4,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000020633,RUNX3,0.16605056772078897,-0.6598826746549444,0.7761115190906616,0.222563088704821,0.6598826746549444,0.7761115190906616
ENSG00000229162,AL445471.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000117614,SYF2,0.6055431029383119,-0.06198111822628982,0.9297853248608101,0.6120484939382578,0.06198111822628982,0.9297853248608101
ENSG00000284602,AL031432.4,0.007219589900903867,-3.6994110388415815,0.4282520434577419,0.05564077217620525,3.6994110388415815,0.4282520434577419
ENSG00000284657,AL031432.5,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000117616,RSRP1,0.6822512456354155,-2.7145774864358643,0.2811172035671995,4.673824862801241,2.7145774864358643,0.2811172035671995
ENSG00000272432,AL031432.3,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000183726,TMEM50A,0.5532010761567588,-0.19220369563487083,0.832642196565464,0.6120484939382578,0.19220369563487083,0.832642196565464
ENSG00000188672,RHCE,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000204178,MACO1,0.13265996442910857,-1.6598826746549444,0.3946987150261297,0.3894854052334368,1.6598826746549444,0.3946987150261297
ENSG00000157978,LDLRAP1,0.978254431572474,0.5137035689068554,1.0,0.667689266114463,-0.5137035689068554,1.0
ENSG00000225643,AL606491.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000117643,MAN1C1,0.043317539405423204,-1.8395886968898423,0.5884970282842019,0.1112815443524105,1.8395886968898423,0.5884970282842019
ENSG00000233478,AL031280.1,0.006317141163290884,-2.869336040283894,1.0,0.0,2.869336040283894,1.0
ENSG00000162430,SELENON,0.06858610405858674,-0.6025494995889926,1.0,0.05564077217620525,0.6025494995889926,1.0
ENSG00000228172,AL020996.1,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000117640,MTFR1L,0.10378160482549309,-1.0113550451563218,0.7194539247185636,0.16692231652861575,1.0113550451563218,0.7194539247185636
ENSG00000236528,AL033528.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000182749,PAQR7,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000117632,STMN1,0.3519550076690635,0.7416887570234583,1.0,0.16692231652861575,-0.7416887570234583,1.0
ENSG00000158006,PAFAH2,0.043317539405423204,-1.8395886968898423,0.5856821700775288,0.1112815443524105,1.8395886968898423,0.5856821700775288
ENSG00000158008,EXTL1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000175087,PDIK1L,0.03429305202929337,-1.5839338214216458,0.8834636369907684,0.05564077217620525,1.5839338214216458,0.8834636369907684
ENSG00000236782,AL391650.1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000142684,ZNF593,0.09385466871175027,0.8449094773822283,1.0,0.0,-0.8449094773822283,1.0
ENSG00000142675,CNKSR1,0.0054146924256779005,-3.0619811182262904,1.0,0.0,3.0619811182262904,1.0
ENSG00000130695,CEP85,0.0324881545540674,-2.2448451753761005,0.5048912587452218,0.1112815443524105,2.2448451753761005,0.5048912587452218
ENSG00000142669,SH3BGRL3,4.884955016699079,3.211215037043707,0.9990498047244047,0.5007669495858472,-3.211215037043707,0.9990498047244047
ENSG00000158062,UBXN11,0.20034361975008233,-1.8757910624211935,0.32632188863237943,0.7233300382906682,1.8757910624211935,0.32632188863237943
ENSG00000169442,CD52,5.9110392313650415,1.9501823978736406,1.0,1.557941620933747,-1.9501823978736406,1.0
ENSG00000176092,CRYBG2,0.006317141163290884,-2.869336040283894,1.0,0.0,2.869336040283894,1.0
ENSG00000176083,ZNF683,0.024366115915550553,-1.0619811182262904,1.0,0.0,1.0619811182262904,1.0
ENSG00000117682,DHDDS,0.04782978309348812,-1.6994110388415815,0.6255701920227851,0.1112815443524105,1.6994110388415815,0.6255701920227851
ENSG00000225891,AL513365.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000198830,HMGN2,1.3392339266176674,0.8595562533466299,1.0,0.7233300382906682,-0.8595562533466299,1.0
ENSG00000117676,RPS6KA1,0.29780808341228454,-0.08361113419783228,0.9531028100481007,0.2782038608810263,0.08361113419783228,0.9531028100481007
ENSG00000117713,ARID1A,0.25810033895731327,-0.7044291136082061,0.6796616472544263,0.3894854052334368,0.7044291136082061,0.6796616472544263
ENSG00000060642,PIGV,0.03970774445497127,-1.3774829439542189,0.9054517626973413,0.05564077217620525,1.3774829439542189,0.9054517626973413
ENSG00000204160,ZDHHC18,0.12724527200343067,-1.3045514215003684,0.5284902486380312,0.2782038608810263,1.3045514215003684,0.5284902486380312
ENSG00000142751,GPN2,0.06136651415768287,-1.7608115835057254,0.5181583814436824,0.16692231652861575,1.7608115835057254,0.5181583814436824
ENSG00000198746,GPATCH3,0.06046406542006989,-1.3668356997547106,0.7158881721999922,0.1112815443524105,1.3668356997547106,0.7158881721999922
ENSG00000090273,NUDC,0.39437009833687375,0.09809609725967516,1.0,0.3338446330572315,-0.09809609725967516,1.0
ENSG00000175707,KDF1,0.027975910866002488,-0.8693360402838941,1.0,0.0,0.8693360402838941,1.0
ENSG00000253368,TRNP1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000090020,SLC9A1,0.04241509066781022,-0.28437353956273803,1.0,0.0,0.28437353956273803,1.0
ENSG00000142784,WDTC1,0.11641588715207486,-1.168896322142802,0.6109795131916584,0.222563088704821,1.168896322142802,0.6109795131916584
ENSG00000186501,TMEM222,0.1425869005428514,-0.1414155857206949,1.0,0.1112815443524105,0.1414155857206949,1.0
ENSG00000142765,SYTL1,0.8437895696681396,-0.8063262427580938,0.5366984873569219,1.5023008487575418,0.8063262427580938,0.5366984873569219
ENSG00000142733,MAP3K6,0.062268962895295855,-0.7400530233389273,1.0,0.05564077217620525,0.7400530233389273,1.0
ENSG00000181773,GPR3,0.0,-6.869336040283894,0.2811172035671995,0.05564077217620525,6.869336040283894,0.2811172035671995
ENSG00000158195,WASF2,0.48190762588533315,-0.6132958810529889,0.653905799787645,0.7233300382906682,0.6132958810529889,0.653905799787645
ENSG00000237429,BX293535.1,0.013536731064194752,-1.869336040283894,1.0,0.0,1.869336040283894,1.0
ENSG00000126705,AHDC1,0.030683257078841435,-2.3250155240600834,0.4939457078007227,0.1112815443524105,2.3250155240600834,0.4939457078007227
ENSG00000000938,FGR,0.021658769702711602,-1.2254798505091697,1.0,0.0,1.2254798505091697,1.0
ENSG00000126709,IFI6,0.17778240130975773,0.7600205797957158,1.0,0.05564077217620525,-0.7600205797957158,1.0
ENSG00000287244,AL020997.5,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000009780,FAM76A,0.043317539405423204,-2.8395886968898423,0.3263529822382962,0.2782038608810263,2.8395886968898423,0.3263529822382962
ENSG00000117758,STX12,0.11641588715207486,-2.168896322142802,0.3110199796086701,0.5007669495858472,2.168896322142802,0.3110199796086701
ENSG00000269971,AL020997.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000117751,PPP1R8,0.05504937299439199,-0.9151397298970187,1.0,0.05564077217620525,0.9151397298970187,1.0
ENSG00000130775,THEMIS2,0.11009874598878398,1.0731784650553453,1.0,0.0,-1.0731784650553453,1.0
ENSG00000117748,RPA2,0.3429305202929337,1.1193486464882718,1.0,0.1112815443524105,-1.1193486464882718,1.0
ENSG00000158156,XKR8,0.09565956618697624,0.8721309461172524,1.0,0.0,-0.8721309461172524,1.0
ENSG00000158161,EYA3,0.02887835960361547,-2.4099044216465964,0.4778395162931855,0.1112815443524105,2.4099044216465964,0.4778395162931855
ENSG00000169403,PTAFR,0.0027073462128389503,-3.869336040283894,1.0,0.0,3.869336040283894,1.0
ENSG00000126698,DNAJC8,0.4647610998706865,1.14189121513936,1.0,0.16692231652861575,-1.14189121513936,1.0
ENSG00000130770,ATP5IF1,1.029694009616414,0.8285792764416513,1.0,0.5564077217620526,-0.8285792764416513,1.0
ENSG00000270605,AL353622.1,0.019853872227485636,-2.3457740842268815,0.6599441241190217,0.05564077217620525,2.3457740842268815,0.6599441241190217
ENSG00000130766,SESN2,0.021658769702711602,-2.2254798505091693,0.7388657033496195,0.05564077217620525,2.2254798505091693,0.7388657033496195
ENSG00000130772,MED18,0.029780808341228454,-1.7818731990335546,0.8166145730140139,0.05564077217620525,1.7818731990335546,0.8166145730140139
ENSG00000204138,PHACTR4,0.10558650230071906,-0.986692990922053,0.7271783968216089,0.16692231652861575,0.986692990922053,0.7271783968216089
ENSG00000180198,RCC1,0.03429305202929337,-2.168896322142802,0.5141680610251756,0.1112815443524105,2.168896322142802,0.5141680610251756
ENSG00000242125,SNHG3,0.217490145764729,-0.5354353037304556,0.7903680059564255,0.2782038608810263,0.5354353037304556,0.7903680059564255
ENSG00000180098,TRNAU1AP,0.13807465685478645,-1.6025494995889926,0.41101311584004796,0.3894854052334368,1.6025494995889926,0.41101311584004796
ENSG00000197989,SNHG12,0.2788566599224119,-1.680674476259996,0.3408548641749812,0.890252354819284,1.680674476259996,0.3408548641749812
ENSG00000120656,TAF12,0.14890404170614227,1.5057033910630304,1.0,0.0,-1.5057033910630304,1.0
ENSG00000229388,LINC01715,0.015341628539420718,-2.6994110388415815,0.6200049458127429,0.05564077217620525,2.6994110388415815,0.6200049458127429
ENSG00000162419,GMEB1,0.0983669123998152,-1.6729388274803907,0.4438937908187146,0.2782038608810263,1.6729388274803907,0.4438937908187146
ENSG00000198492,YTHDF2,0.3194668531149961,-0.3976608258918495,0.797834521865065,0.3894854052334368,0.3976608258918495,0.797834521865065
ENSG00000116329,OPRD1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000159023,EPB41,0.6371288087547663,-0.9273315915315081,0.5024260568393001,1.2240969878765156,0.9273315915315081,0.5024260568393001
ENSG00000116350,SRSF4,0.4259558041533282,-0.8905302625530174,0.5422322855917057,0.7789708104668736,0.8905302625530174,0.5422322855917057
ENSG00000116353,MECR,0.046927334355875136,-0.14141558572069535,1.0,0.0,0.14141558572069535,1.0
ENSG00000162510,MATN1,0.0027073462128389503,-4.869336040283894,0.3570017388174595,0.05564077217620525,4.869336040283894,0.3570017388174595
ENSG00000186056,MATN1-AS1,0.04061019319258426,-1.3457740842268815,0.8661231771649175,0.05564077217620525,1.3457740842268815,0.8661231771649175
ENSG00000287510,AL137857.1,0.006317141163290884,-2.869336040283894,1.0,0.0,2.869336040283894,1.0
ENSG00000162511,LAPTM5,3.1982783261004135,1.1673463696795159,1.0,1.4466600765813364,-1.1673463696795159,1.0
ENSG00000134644,PUM1,0.23012442809131078,-1.9567988815342336,0.3110199796086701,0.890252354819284,1.9567988815342336,0.3110199796086701
ENSG00000060688,SNRNP40,0.22109994071518094,-0.7341764570022584,0.6887012842580543,0.3338446330572315,0.7341764570022584,0.6887012842580543
ENSG00000121766,ZCCHC17,0.14890404170614227,1.5057033910630304,1.0,0.0,-1.5057033910630304,1.0
ENSG00000229044,AL451070.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000162517,PEF1,0.2021485172253083,0.9444451509331429,1.0,0.05564077217620525,-0.9444451509331429,1.0
ENSG00000235790,AC114488.2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000084636,COL16A1,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000121753,ADGRB2,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000269967,AL136115.2,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000184007,PTP4A2,0.9042536350882094,-0.06915515111402586,0.8829972042542295,0.9458931269954893,0.06915515111402586,0.8829972042542295
ENSG00000121774,KHDRBS1,0.9611079055578273,0.01873068103296925,0.9139452116887636,0.9458931269954893,-0.01873068103296925,0.9139452116887636
ENSG00000203325,AL445248.1,0.0009024487376129834,-5.869336040283894,0.3110199796086701,0.05564077217620525,5.869336040283894,0.3110199796086701
ENSG00000121775,TMEM39B,0.06317141163290885,0.28041107922078723,1.0,0.0,-0.28041107922078723,1.0
ENSG00000025800,KPNA6,0.09024487376129835,-1.2111245575320995,0.6586527123529455,0.16692231652861575,1.2111245575320995,0.6586527123529455
ENSG00000084652,TXLNA,0.058659167944843923,-0.8249419209254403,1.0,0.05564077217620525,0.8249419209254403,1.0
ENSG00000160050,CCDC28B,0.0649763091081348,0.32048851859612304,1.0,0.0,-0.32048851859612304,1.0
ENSG00000224066,AL049795.1,0.0009024487376129834,-4.869336040283894,1.0,0.0,4.869336040283894,1.0
ENSG00000160051,IQCC,0.007219589900903867,-2.699411038841582,1.0,0.0,2.699411038841582,1.0
ENSG00000222046,DCDC2B,0.0018048974752259668,-4.284373539562738,1.0,0.0,4.284373539562738,1.0
ENSG00000160055,TMEM234,0.050537129306327075,-1.6214085268403085,0.6482583840832632,0.1112815443524105,1.6214085268403085,0.6482583840832632
